Gene_acc,Gene_id,Signed_Rank_WT_vs_Plus,FDR_WT_vs_Plus,Signed_Rank_Plus_vs_Minus,FDR_Plus_vs_Minus,Desc
2698,Tb927.3.920,-0.1831582059977303,0.5949300000000001,0.12823887900550668,0.49018999999999996,"hypothetical protein, conserved"
2699,Tb927.11.16110,-0.2163288990644777,0.46413000000000004,0.004011635471757742,0.49251999999999996,"integrin alpha chain protein, putative"
2700,Tb927.11.2320,-0.07503357759992683,0.6897800000000001,0.005701430487459336,0.49351999999999996,"Hereditary spastic paraplegia protein strumpellin, putative"
2701,Tb927.10.7500,-0.11751904955461005,0.85934,0.005193383804775872,0.49351999999999996,fibrillarin
2702,Tb927.10.800,0.25374197040209107,0.01278,0.12806104738065205,0.49351999999999996,"hypothetical protein, conserved"
2703,Tb927.6.3210,-0.2758772232455398,0.27607,0.13165468898587238,0.4939,"Adenylate kinase, nuclear"
2704,Tb927.6.4100,-0.11816434504947135,0.8683299999999999,0.1334844462612588,0.494,"hypothetical protein, conserved"
2705,Tb927.10.11400,-0.5773398278473489,0.01296,0.1287287129371008,0.49413999999999997,"WD domain, G-beta repeat, putative"
2706,Tb927.4.1340,-0.15629022004304205,0.70721,0.005510497222455511,0.49473999999999996,Cleavage and polyadenylation specificity factor subunit
2707,Tb927.11.3660,0.08103452399011046,0.14267,-0.011725952855987654,0.49473999999999996,"dynein light chain Tctex-type, putative"
2708,Tb927.5.2970,-0.19711758273955718,0.58423,0.1488148383247801,0.49504,suppressive immunomodulating factor
2709,Tb927.9.11140,-0.35255899375814886,0.13626,0.12782495519516104,0.49517,"hypothetical protein, conserved"
2710,Tb927.1.4050,-0.02447716506633892,0.43596,0.005191867466738943,0.49523,"ser/thr protein phosphatase, putative"
2711,Tb927.11.10240,-0.20766245847667017,0.49138999999999994,0.12628639750814474,0.49537,ATP-dependent protease subunit HslV
2712,Tb927.11.15130,-0.19001531242109135,0.57082,0.13047593774138055,0.49554,"DnaJ homolog, putative"
2713,Tb927.8.5430,-0.04322170570675375,0.5715100000000001,0.001938462244540041,0.49554,"Snf7, putative"
2714,Tb927.2.6050,-0.09613496720980304,0.78198,0.005980855745183445,0.49554,beta prime COP protein
2715,Tb927.10.2460,0.1055244049321153,0.08553,-0.004749772366943015,0.49554,"DnaJ domain containing protein, putative"
2716,Tb927.7.6440,-0.588916563060244,0.012629999999999999,0.003368561846532068,0.49554,"vesicle transport v-SNARE protein, putative"
2717,Tb927.9.5730,-0.14282320541425939,0.75865,0.005016637434757337,0.49554,nucleosome assembly protein-like protein
2718,Tb927.11.6740,-0.18063436459107696,0.6048399999999999,0.12510373328994975,0.49554,"pumilio/PUF RNA binding protein 10, putative"
2719,Tb927.9.14430,-0.05675796592899635,0.59512,0.0038685876051315336,0.49554,Casein kinase II
2720,Tb927.9.7720,-0.004579084929173242,0.34859,0.005529235526259252,0.49554,predicted tetratricopeptide repeat protein
2721,Tb927.11.13690,-0.47908547369716753,0.03514,0.12592179607657805,0.49554,Radial spoke protein 11
2722,Tb927.9.8810,0.027626872955849233,0.25768,0.003159082669611997,0.49554,"hypothetical protein, conserved"
2723,Tb927.5.1020,0.019822021600431096,0.59035,0.1360495466176151,0.49565,"disulfide isomerase, putative"
2724,Tb927.8.6220,-0.13583350841582015,0.78968,-0.0021406959927131345,0.49673,"Phosphorylated CTD interacting factor 1 WW domain containing protein, putative"
2725,Tb927.10.3150,-0.12566718167018512,0.8457899999999999,-0.000264544795989928,0.49683,"N-acetyltransferase, putative"
2726,Tb927.10.14740,-0.17258892630190062,0.63444,0.1262071183094163,0.49683,"hypothetical protein, conserved"
2727,Tb927.3.2050,0.007962251384960326,0.29769,0.1283246132329593,0.49683,Minicircle replication factor 172
2728,Tb927.11.7510,-0.2927202627071198,0.22896999999999998,0.005921897312975265,0.49695,"luminal binding protein 1 (BiP), putative"
2729,Tb927.6.3870,-0.4825215515020546,0.0325,0.13287375745335386,0.49695,"RNA-binding protein, putative"
2730,Tb927.4.1820,-0.15824136650366416,0.70244,0.1340858231901928,0.49731000000000003,"selenocysteine-specific elongation factor, putative"
2731,Tb927.1.1770,-0.18540170129521164,0.60583,0.002004118985967753,0.49742,Dithiol glutaredoxin 2
2732,Tb927.9.12830,0.13124763586658195,0.057139999999999996,0.005433549448741426,0.49742,"hypothetical protein, conserved"
2733,Tb927.3.3740,-0.2559369324722236,0.30885999999999997,0.13600973468225552,0.49745,"Zinc-finger double-stranded RNA-binding, putative"
2734,Tb927.7.1110,-0.1281920632027483,0.8275,0.0041774224438612065,0.49768999999999997,"asparagine synthetase a, putative"
2735,Tb927.5.1710,-0.39492215431908595,0.08392999999999999,0.12759877419144577,0.49768999999999997,"ATP synthase F1 subunit p18, mitochondrial"
2736,Tb927.8.6070,-0.10166994707109471,0.80389,0.12578361862199455,0.49768999999999997,Trypanosome basal body component protein
2737,Tb927.7.4880,-0.3581357119173848,0.11917,0.1269183941621829,0.49863999999999997,"hypothetical protein, conserved"
2738,Tb927.11.6410,-0.14541028779737727,0.75053,0.005902158844606077,0.49863999999999997,regulator of nonsense transcripts 2
2739,Tb11.v5.0394,-0.10039351804652905,0.80852,0.1499596578165895,0.49873999999999996,"hypothetical protein, conserved"
2740,Tb927.9.12820,0.0804743017425899,0.12837,0.004090688024900851,0.49901999999999996,"dynein light chain, putative"
2741,Tb927.4.840,0.06483243842559373,0.13885,0.14295716577370157,0.49901999999999996,"Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase, putative"
2742,Tb927.1.870,-0.18594935779827004,0.59512,0.12654804325276328,0.49914,deoxyhypusine synthase
2743,Tb927.6.1830,-0.13461484942985488,0.7944899999999999,0.005259298624527552,0.49914,"Cleavage stimulation factor subunit 50, putative"
2744,Tb927.11.1030,-0.013504714411267106,0.39081,0.007088187117865329,0.49914,kinetoplastid kinetochore protein 7
2745,Tb927.11.1960,-0.08267516255218044,0.71568,0.003574734207968279,0.49915,"leucine-rich repeat protein (LRRP), putative"
2746,Tb927.5.1670,0.12649464400164714,0.05935,0.00015958133315195806,0.49928999999999996,"hypothetical protein, conserved"
2747,Tb927.6.4350,-0.12860519962184083,0.81971,0.12877625327771425,0.49928999999999996,"ribosomal RNA assembly protein, putative"
2748,Tb927.6.3110,-0.17047162373214775,0.6466,0.006124836495741937,0.4995,"cdc2-related protein kinase 11, putative"
2749,Tb927.5.1280,-0.2057431347931987,0.49526000000000003,0.004108347001132556,0.4995,"alanine racemase, putative"
2750,Tb927.11.8120,-0.10558115255873861,0.8134,0.1463026933229913,0.49971000000000004,"protein transport protein SEC13, putative"
2751,Tb927.3.4840,-0.2664522380340293,0.28779,0.005550778685940613,0.49971000000000004,"ubiquitin carboxyl-terminal hydrolase, putative"
2752,Tb927.10.5020,-0.22269035109153132,0.43117,0.004654725271727809,0.49971000000000004,Eukaryotic translation initiation factor 4E type 5
2753,Tb927.11.13220,-0.21813294830785082,0.46556000000000003,0.12548366034217648,0.50088,phospholipid:diacylglycerol acyltransferase-like protein
2754,Tb927.10.13710,-0.21881095502376077,0.46252,0.003644683276721969,0.50088,"Activator of Hsp90 ATPase, N-terminal/Activator of Hsp90 ATPase homolog 1-like protein, putative"
2755,Tb927.7.2770,-0.3134362283600678,0.18984,0.12481489754816008,0.5009,"hypothetical protein, conserved"
2756,Tb927.10.5200,-0.39620846277715305,0.08745,-0.00646183627908213,0.5009,"hypothetical protein, conserved"
2757,Tb927.3.4710,-0.11075936432747184,0.8455,0.0018038346998954062,0.5017,Flagellum attachment zone protein 23
2758,Tb927.8.3700,0.10154648756887859,0.11819,-0.021648720001768346,0.50215,"hypothetical protein, conserved"
2759,Tb927.11.12600,0.05426260528097325,0.16316,0.006594438734341247,0.50235,"ATP-dependent DNA helicase, putative"
2760,Tb927.3.3160,-0.06705538616389357,0.6464300000000001,0.006000301480119415,0.50235,Nuclear poly(A) polymerase 1
2761,Tb927.8.6590,0.036302071879070086,0.22771999999999998,0.12411485060827863,0.50255,"Outer mitochondrial membrane transport complex protein/Glutathione S-transferase, C-terminal domain containing protein, puta"
2762,Tb927.6.3320,0.22112724610303874,0.021230000000000002,0.20539032361685255,0.50255,"ferric reductase transmembrane protein, putative"
2763,Tb927.3.4850,-0.2278756397951853,0.41877,0.12384062789152402,0.50255,"enoyl-CoA hydratase, mitochondrial precursor, putative"
2764,Tb927.10.4780,-0.13342993903408282,0.83357,-0.006403537670433068,0.50255,GPI inositol deacylase precursor
2765,Tb927.9.8180,-0.08267847915001346,0.71797,0.0068412016944935225,0.50255,"hypothetical protein, conserved"
2766,Tb927.11.11710,0.1074025038374059,0.07462,0.007102683535895774,0.50349,"Putative serine esterase (DUF676), putative"
2767,Tb927.10.3090,0.012042909695421756,0.28954,0.0038580697678146005,0.50355,"hypothetical protein, conserved"
2768,Tb927.11.7570,0.32705149584488025,0.006670000000000001,0.0064418118154957425,0.50379,"ATP-grasp domain containing protein, putative"
2769,Tb927.3.4000,-0.07168348586359298,0.67186,0.003563577143910333,0.5043,"clathrin coat assembly protein ap19, putative"
2770,Tb927.6.4120,-0.047461980827152625,0.56882,0.0016885697184813623,0.50468,"GTPase activating protein, putative"
2771,Tb927.7.3770,-0.32861791768733356,0.162,0.12395902990092922,0.50468,Bifunctional NAD(P)H-hydrate repair enzyme
2772,Tb927.5.295b,0.04927250162573248,0.17248,0.12415245484551661,0.50468,retrotransposon hotspot (RHS) protein 1
2773,Tb927.8.6050,-0.11671529654428286,0.85956,0.13106000462169082,0.5049100000000001,"hypothetical protein, conserved"
2774,Tb927.3.1280,-0.0761390114905348,0.69358,0.006782597652574412,0.5049100000000001,"NPL4 family, putative"
2775,Tb927.3.3370,-0.12000024873745603,0.8518,0.006889931420898439,0.50495,"hypothetical protein, conserved"
2776,Tb927.11.3600,-0.06188946481317502,0.60997,0.006490123841507543,0.50507,"40S ribosomal protein S4, putative"
2777,Tb927.11.7660,0.01435779939870661,0.28238,0.0031537407811937815,0.50507,hypothetical protein
2778,Tb927.11.12870,-0.015456820852518491,0.41258999999999996,0.0024584258892675825,0.5052399999999999,"hypothetical protein, conserved"
2779,Tb927.6.1610,-0.172881621048209,0.63775,0.1229537863936725,0.5052399999999999,"ribosomal RNA adenine dimethylase family protein, conserved"
2780,Tb927.8.8150,-0.10659457050459276,0.82894,0.0023468000959951064,0.5052399999999999,"C2 domain containing protein, putative"
2781,Tb927.11.16470,-0.4048345904876628,0.08928,0.1504945607489869,0.5052399999999999,SUMO-interacting motif-containing protein
2782,Tb927.9.1780,-0.2718643560273617,0.28115999999999997,0.12348579928195212,0.5052399999999999,"sec1 family transport protein, putative"
2783,Tb927.3.2900,-0.07351466107079188,0.67679,0.005438105512863156,0.5052399999999999,eukaryotic translation initiation factor 2 subunit alpha
2784,Tb927.10.11880,-0.12555227127968868,0.8455,0.14508958164661692,0.50561,"hypothetical protein, conserved"
2785,Tb927.9.9000,-0.15765114322184393,0.71831,0.006568813494609133,0.50581,isopentenyl-diphosphate delta-isomerase (type II)
2786,Tb927.11.14300,-0.34164123642308164,0.14445999999999998,0.12687732005080815,0.50581,"Dynein intermediate chain, axonemal"
2787,Tb927.7.5300,-0.08730767777279659,0.74685,0.12644983147462965,0.50581,"C2 domain/Ankyrin repeats (3 copies), putative"
2788,Tb927.11.4980,-0.2239037806060319,0.42599,0.12735000603671054,0.50581,"ATP-dependent DEAD/H RNA helicase, putative"
2789,Tb927.11.8200,-0.18186381198498447,0.59916,0.00732565836206618,0.50629,"ribosomal protein S26, putative"
2790,Tb927.8.1910,-0.5585337159437166,0.016309999999999998,0.007221384182803767,0.50652,"metallo-peptidase, Clan MH, Family M18"
2791,Tb927.11.9250,0.06692611053455562,0.19893,0.12751084551825345,0.5072300000000001,"hypothetical protein, conserved"
2792,Tb927.7.5110,-0.13264554823748262,0.80389,0.12327301848824486,0.50741,"hypothetical protein, conserved"
2793,Tb927.11.5150,-0.6193803446459729,0.0098,0.15006339821129655,0.50764,"hypothetical protein, conserved"
2794,Tb927.8.5040,-0.06827412957802918,0.67214,0.13261450946185224,0.50908,"EMG1/NEP1 methyltransferase, putative"
2795,Tb927.10.8690,-0.1437836438573277,0.781,0.0068487268993790255,0.50908,"TIGR00269 family protein, putative"
2796,Tb927.11.10260,-0.16970080549146785,0.64776,0.007584150924453665,0.5091399999999999,"Peroxin 3, putative"
2797,Tb927.10.12500,-0.40734438507394516,0.0733,0.1255434793010659,0.5091399999999999,"P-type H+-ATPase, putative"
2798,Tb927.9.1960,-0.09070211968426016,0.7593,0.007100447414931105,0.5091399999999999,"nitrilase, putative"
2799,Tb927.1.1560,-0.019262073327474063,0.40486,0.007981294093850108,0.50922,"vesicular-fusion protein nsf, putative"
2800,Tb927.4.3160,0.04317011954426513,0.19592,0.0067842240398750244,0.50922,"dihydroxyacetone phosphate acyltransferase, putative"
2801,Tb927.10.10000,-0.0024751984566713007,0.34395,0.1295104968388022,0.50922,"hypothetical protein, conserved"
2802,Tb927.7.7530,-0.5995834477540555,0.01149,0.13421257850108526,0.50922,"receptor-type adenylate cyclase GRESAG 4, putative"
2803,Tb927.3.3510,-0.18955535864192388,0.56882,0.131340916282,0.5100100000000001,"hypothetical protein, conserved"
2804,Tb927.11.3890,-0.32190510904280184,0.17442,0.12266674246932315,0.5100100000000001,"N(2), N(2)-dimethylguanosine tRNA methyltransferase, putative"
2805,Tb927.10.16150,-0.055509369825161484,0.5845,0.12305153176295218,0.5100100000000001,"ATP-dependent zinc metallopeptidase, putative"
2806,Tb927.9.3550,-0.20418485873855705,0.56181,0.0027036458444610312,0.5100100000000001,"hypothetical protein, conserved"
2807,Tb927.2.5970,0.0037854772909530284,0.31978,0.12512662427641139,0.5101899999999999,"hypothetical protein, conserved"
2808,Tb927.11.16270,-0.35257028756598446,0.1475,0.004406255458885342,0.51049,"TFIIH basal transcription factor complex helicase XPB subunit, putative"
2809,Tb927.7.3950,-0.1598016537110747,0.6874100000000001,0.12814674822881297,0.51059,RNA-editing 3 terminal uridylyl transferase 1
2810,Tb927.10.4200,0.01270788185610041,0.29014,0.12713093736853354,0.51059,Kinetoplastid kinetochore protein 24
2811,Tb927.11.16100,0.007973329570357547,0.30953,0.007275681312670307,0.5109199999999999,"ubiquitin carboxyl-terminal hydrolase, putative"
2812,Tb927.9.14120,-0.04949922032841758,0.55988,0.007512254737599252,0.51105,"NLI interacting factor-like phosphatase, putative"
2813,Tb927.6.1530,-0.3324258242395014,0.16187,0.13573544402463666,0.51105,"Glutamine amidotransferase class-I, putative"
2814,Tb927.5.4410,0.025457470101734356,0.24783000000000002,0.0031477704268990177,0.51152,"hypothetical protein, conserved"
2815,Tb927.11.12920,-0.1084321150961983,0.8339700000000001,0.005446404737149137,0.51153,"hypothetical protein, conserved"
2816,Tb927.9.1440,-0.5765244006625776,0.01445,0.13537090524493856,0.51159,"Paraquat-inducible protein A, putative"
2817,Tb927.11.5490,0.02153834670768514,0.2845,0.0039474873274779115,0.51159,"Polyphosphoinositide phosphatase, putative"
2818,Tb927.10.1680,-0.21008438915457392,0.47975,0.1289697987513706,0.51159,histone deacetylase 1
2819,Tb927.11.7030,0.024154539692027556,0.28473000000000004,-0.0003209500241100942,0.51159,"Rad51, putative"
2820,Tb927.8.960,-0.1552615586225075,0.73156,0.12689080533607863,0.51159,"hypothetical protein, conserved"
2821,Tb927.8.890,-0.18804477278372936,0.5763199999999999,0.007736136789310939,0.51159,Ras-related protein Rab1A
2822,Tb927.11.3430,-0.0822770740670321,0.71201,0.12327370326942716,0.51159,"hypothetical protein, conserved"
2823,Tb927.4.4740,0.13268310846078768,0.054720000000000005,0.0049684122393578185,0.51183,"Sphingosine N-acyltransferase, putative"
2824,Tb927.8.770,-0.1219206577466732,0.8577600000000001,0.14390675713437365,0.51271,SUMO-interacting motif-containing protein
2825,Tb927.3.1140,-0.17989959567666333,0.6069899999999999,0.007770495918663724,0.51271,"Surp module, putative"
2826,Tb927.9.6130,-0.5544559288608149,0.01696,0.13281095866141543,0.51271,"calmodulin, putative"
2827,Tb927.8.4770,-0.11382266205918287,0.8593299999999999,0.005365160872903556,0.51271,small GTP-binding protein Rab18
2828,Tb927.4.2670,-0.7304713455902886,0.00268,0.13814486824472458,0.51271,"pyroglutamyl-peptidase I, putative"
2829,Tb927.11.14920,-0.027874015901624513,0.44761999999999996,0.007343997944753375,0.51335,"hypothetical protein, conserved"
2830,Tb927.8.3890,0.08990879356871298,0.12128,-0.00035316243841138436,0.51358,"hypothetical protein, conserved"
2831,Tb927.10.4070,-0.04743505837219153,0.5403,0.005148651841344333,0.51422,"hypothetical protein, conserved"
2832,Tb927.11.5710,-0.03880649102418264,0.5102,0.15185850108985022,0.5143399999999999,"chaperone protein DnaJ, putative"
2833,Tb927.10.5970,-0.24584481412967513,0.38573,0.1270148419727496,0.5143399999999999,predicted zinc finger protein
2834,Tb927.7.1860,-0.593449995633162,0.012629999999999999,0.00787680283595357,0.5143399999999999,"hypothetical protein, conserved"
2835,Tb927.10.7540,0.057753535022630614,0.15887,0.12339194193478108,0.5143399999999999,"VRR-NUC domain containing protein, putative"
2836,Tb927.2.5800,-0.32165207198353246,0.17549,0.1227192219543719,0.5143399999999999,"sedoheptulose-1,7-bisphosphatase"
2837,Tb927.9.5210,-0.05186536878958852,0.56882,0.007775097125418102,0.5143399999999999,"glutaminyl-tRNA synthetase, putative"
2838,Tb927.11.13050,-0.004209710482169658,0.35369,0.002772459454641638,0.5143399999999999,calmodulin
2839,Tb927.11.11340,-0.09645236417451707,0.7891100000000001,0.008146603272488253,0.5144,gamma-tubulin complex component 3
2840,Tb927.8.2590,-0.08673370251433708,0.7338,0.008139577746164582,0.5144,Basal body protein
2841,Tb927.3.1670,-0.05303640742057746,0.5685100000000001,0.008454663968642147,0.51522,"Cilia- and flagella-associated protein 251, putative"
2842,Tb927.6.4440,-0.2158035235702181,0.49268999999999996,0.007144091693383974,0.51522,RNA-binding protein 42 (RNA-binding motif protein 42)
2843,Tb927.11.14120,-0.343017433543693,0.14508,0.12312106829187723,0.51527,"phenylalanyl-tRNA synthetase alpha chain, putative"
2844,Tb927.11.13870,-0.08518397057080532,0.7379899999999999,0.00688180665549566,0.51589,"uncharacterized protein, PH0010 family/AmmeMemoRadiSam system protein A, putative"
2845,Tb927.8.5300,-0.2566865401081346,0.31304,0.12288101077168126,0.51589,"hypothetical protein, conserved"
2846,Tb927.11.13320,-0.20435774330852174,0.6250100000000001,0.13928525060890007,0.51589,"hypothetical protein, conserved"
2847,Tb927.6.1940,-0.026415144551513402,0.45493999999999996,0.1284717479835405,0.51607,"leucine-rich repeat protein (LRRP), putative"
2848,Tb927.10.7470,-0.19378181738381733,0.56272,0.002209200085959178,0.51607,"RNA-binding protein, putative"
2849,Tb927.3.2130,-0.038125006990156064,0.55333,0.12372136552903583,0.51607,"RNA pseudouridylate synthase, putative"
2850,Tb927.11.900,0.3233280063282182,0.00678,0.008149861447249471,0.51607,"isocitrate dehydrogenase, putative"
2851,Tb927.11.3520,0.034724425787916374,0.21888000000000002,0.0018112150341334093,0.51607,"Acyl CoA binding protein, putative"
2852,Tb927.10.11000,-0.08047298922943456,0.71353,0.13777715849243824,0.51607,"hypothetical protein, conserved"
2853,Tb927.8.4330,-0.24165141840743953,0.36127,0.1275660196313717,0.51607,small GTP-binding protein Rab11
2854,Tb927.5.3930,-0.08981491721333267,0.75974,0.15102809924399196,0.51607,"major facilitator superfamily, putative"
2855,Tb927.10.8230,-0.5943582645258826,0.011590000000000001,0.1234939849340493,0.51607,protein disulfide isomerase 2
2856,Tb927.3.2440,-0.18251473815367358,0.60763,-0.0004415164236547819,0.51607,AGC essential kinase 1
2857,Tb927.11.860,-0.01274898043957101,0.44167,-0.008637442078295367,0.51607,"leucine-rich repeat protein (LRRP), putative"
2858,Tb927.9.5220,-0.011685032546669381,0.38016,0.008528932054617019,0.5161899999999999,conserved protein
2859,Tb927.1.2210,-0.1884061288229713,0.5773,0.008126202669850376,0.51647,"nucleosome assembly protein (NAP), putative"
2860,Tb927.3.1290,-0.08880159126285248,0.74685,0.00855427784221405,0.51647,"cullin 4B, putative"
2861,Tb927.10.6710,-0.22002806598045158,0.48432,0.008010620432226402,0.51647,"hypothetical protein, conserved"
2862,Tb927.10.16100,-0.37334816159720136,0.10849,0.0034639368406608607,0.51652,"FK506-binding protein (FKBP)-type peptidyl-prolyl isomerase, putative"
2863,Tb927.11.11430,-0.05786629695102316,0.60247,0.008735666996929535,0.51652,"cullin 1, putative"
2864,Tb927.11.14970,-0.1424140806460754,0.7711,0.0066716657619836466,0.51652,"hypothetical protein, conserved"
2865,Tb927.11.1540,0.11237397888015395,0.06883,0.13172819927402882,0.51669,isovaleryl-CoA dehydrogenase
2866,Tb927.3.2010,-0.10521798509066703,0.82015,0.12371840066193551,0.51669,"hypothetical protein, conserved"
2867,Tb927.8.5030,-0.30595777534624213,0.20329,0.0048820764548265245,0.51773,"transport protein particle (TRAPP) component, Bet3, putative"
2868,Tb927.6.1730,-0.06320130448101491,0.61798,0.00901136245900605,0.51818,"hypothetical protein, conserved"
2869,Tb927.11.8280,-0.33566467907192565,0.16444,0.12447564453767035,0.5189,"hypothetical protein, conserved"
2870,Tb927.7.5570,0.03399292549097215,0.21796,0.008712253680816828,0.5189,cell cycle associated protein MOB1-A
2871,Tb927.11.3860,-0.06144800269627002,0.60878,0.11979331628688374,0.51964,"hypothetical protein, conserved"
2872,Tb927.8.5880,-0.4693772029963775,0.03912,0.00858933989158979,0.5199,"eukaryotic translation initiation factor 1A, putative"
2873,Tb927.4.2180,-0.03953427133221421,0.5074,0.009248881253934532,0.5199,"60S ribosomal protein L35a, putative"
2874,Tb10.v4.0041,-0.0356835374111697,0.48583000000000004,0.00793411195019251,0.5199,"PUB domain containing protein, putative"
2875,Tb927.9.14180,-0.17974607809403853,0.60514,0.12179062134301842,0.52007,"chaperone protein DnaJ, putative"
2876,Tb927.7.2390,-0.16218155332040746,0.6801699999999999,0.009316146259705343,0.52007,Tripartite attachment complex protein 102
2877,Tb927.6.1260,-0.025225850620605055,0.46818000000000004,0.004080914440730445,0.52007,"proteasome beta-1 subunit, putative"
2878,Tb927.11.2430,-0.022493513885713277,0.43517,0.00884411343599586,0.5205,"Cytoplasmic dynein 2 heavy chain (DYNC2H2), putative"
2879,Tb927.3.4230,-0.16027075544483219,0.6906800000000001,0.006011614136935696,0.5205,"serine peptidase, clan SB, family S8-like protein"
2880,Tb927.10.12490,-0.13810198390081344,0.8175,0.13120484827032794,0.5212100000000001,"kinesin, putative"
2881,Tb927.7.580,-0.22234630940789304,0.43596,0.008110205471921365,0.5214300000000001,"GTP-binding protein, putative"
2882,Tb927.8.4440,-0.15418075781169377,0.71353,0.12523634540940057,0.52252,mitochondrial carrier protein
2883,Tb927.9.9870,-0.10996337688942107,0.843,0.004219251843708917,0.52276,"Kinesin-13 6, putative"
2884,Tb927.8.1790,0.26432375102780825,0.01149,0.0008231361278190537,0.52276,"hypothetical protein, conserved"
2885,Tb927.8.3830,0.016891060231294462,0.36127,0.15591444990371608,0.52276,mitochondrial
2886,Tb927.10.13830,-0.14809458790309565,0.749,0.1311969498109498,0.5234,Presequence translocase-associated motor 27
2887,Tb927.9.2130,-0.22943686915008524,0.40524,0.007427058164078037,0.52372,"hypothetical protein, conserved"
2888,Tb927.8.3660,-0.02446944994923958,0.43816000000000005,0.00901633211928433,0.52382,protein transport protein SEC23
2889,Tb927.11.15250,-0.13814766993032968,0.7944899999999999,0.13197742906966492,0.52382,"hypothetical protein, conserved"
2890,Tb927.4.610,-0.24855908331791424,0.33691,0.007802805537019462,0.5239699999999999,"PX domain containing protein, putative"
2891,Tb927.7.4790,-0.012763999656853901,0.38945,0.004370249579431709,0.5239699999999999,proteasome beta 6 subunit
2892,Tb927.11.9640,-0.1653990557496309,0.67593,0.007903335454620174,0.5239699999999999,"glycyl-tRNA synthetase, putative"
2893,Tb927.10.340,0.13514652748208736,0.054720000000000005,0.00668126463020913,0.5239699999999999,"mitochondrial structure specific endonuclease I (SSE-1), putative"
2894,Tb927.9.6760,0.008905060660428529,0.52715,0.12148211678205088,0.52403,"hypothetical protein, conserved"
2895,Tb927.11.9300,-0.02637179146837472,0.44167,0.010069490516700023,0.52435,"Domain of unknown function (DUF3342), putative"
2896,Tb927.8.7850,0.13239006849844057,0.056839999999999995,0.008098285749377732,0.52435,"hypothetical protein, conserved"
2897,Tb927.3.4220,-0.15115432632314382,0.72459,-0.009219692291726459,0.52442,"Zn-finger domain protein, putative"
2898,Tb927.11.6960,-0.040379381236796436,0.50113,0.0075941194492757,0.52494,"ATG16/SAP18/CVT11/APG16, putative"
2899,Tb927.7.4890,-0.33502493985220616,0.15822999999999998,0.12293487770689453,0.52494,Present in the outer mitochondrial membrane proteome 34
2900,Tb927.6.2620,0.05128224299948863,0.1695,0.12054769667424728,0.52504,"hypothetical protein, conserved"
2901,Tb927.9.13470,-0.12834007476774095,0.83209,0.12050135667500643,0.5252100000000001,"hypothetical protein, conserved"
2902,Tb927.4.4050,-0.19775310990253533,0.53566,0.00868957227176218,0.52557,glycosomal transporter (GAT1)
2903,Tb927.11.2550,-0.0810068637870877,0.69857,0.008670537974838079,0.52557,"recombinase rad51, putative"
2904,Tb927.11.2260,-0.12271478773879835,0.88364,0.007565543827222113,0.52557,Eukaryotic translation initiation factor 4E-1
2905,Tb927.11.2010,-0.13600726615948577,0.80858,0.13975574515269637,0.52557,"hypothetical protein, conserved"
2906,Tb927.11.3690,0.015545123639730212,0.28115999999999997,0.12677870100465785,0.52557,"Alpha/beta hydrolase family, putative"
2907,Tb927.10.10740,-0.25033190225968605,0.34191,0.12388306665794914,0.52557,"hypothetical protein, conserved"
2908,Tb927.7.1780,-0.35767210382464504,0.12668,-0.07878577226723456,0.52557,"Adenine phosphoribosyltransferase, putative"
2909,Tb927.11.14080,-0.21859338012044088,0.47673999999999994,0.1330723585522216,0.5264800000000001,cyclin 2
2910,Tb927.10.12870,-0.15127072227273128,0.7338,0.12583356343406388,0.52666,Basal body protein
2911,Tb927.7.3880,-0.021040253518622445,0.41801000000000005,0.009253798577160206,0.52666,Basal body protein
2912,Tb927.5.2650,-0.2076295386902431,0.5207,0.12159018485643179,0.52666,L-galactonolactone oxidase
2913,Tb927.9.9270,-0.1920505434273667,0.5564600000000001,0.0008250233224603564,0.52666,"hypothetical protein, conserved"
2914,Tb927.4.3850,-0.17054704241637467,0.64444,0.13062550959431174,0.52666,"NLE (NUC135) domain/WD domain, G-beta repeat, putative"
2915,Tb927.10.14610,-0.11620952785732054,0.86182,0.11940462255181446,0.52666,"leucine-rich repeat protein (LRRP), putative"
2916,Tb927.1.4180,-0.11678112817162387,0.8672799999999999,0.13750785955930214,0.52666,"leucine-rich repeat protein (LRRP), putative"
2917,Tb927.11.13380,-0.23198890264962999,0.40201,0.12137077277669786,0.52685,VSG Exclusion Protein 2
2918,Tb927.10.12090,-0.11934768789115656,0.853,0.010233538740251064,0.52712,"RNA-binding protein, putative"
2919,Tb927.9.8200,-0.1358523739992041,0.78856,0.12233581774192609,0.52728,"Pescadillo N-terminus/BRCA1 C Terminus (BRCT) domain containing protein, putative"
2920,Tb927.10.6310,-0.4263321731780253,0.06104,0.010411356737049958,0.5276,"major vault protein, putative"
2921,Tb927.11.10770,-0.3271048063675303,0.18168,0.004268499274606751,0.5276,"VHS domain containing protein, putative"
2922,Tb927.10.8360,-0.09395881869438974,0.766,0.008469202426111452,0.5276,Poly(A)-specific ribonuclease PARN-2
2923,Tb927.7.3610,-0.07596578891456064,0.6874100000000001,0.1226163990330722,0.5289,"hypothetical protein, conserved"
2924,Tb927.10.7840,-0.018343899855504556,0.41581,0.010610250776998684,0.5289,"hypothetical protein, conserved"
