Gene_acc,Gene_id,Plus1,Plus2,Plus3,Minus1,Minus2,Minus3,Desc
2293,Tb927.11.1110,330530.0,320890.0,315100.0,324410.0,334260.0,311010.0,"calpain, putative"
2294,Tb927.7.1080,285770.0,281680.0,281200.0,256470.0,267880.0,245570.0,"hypothetical protein, conserved"
2295,Tb927.10.13380,72536.0,93801.0,76916.0,67153.0,65680.0,70430.0,Origin recognition complex subunit 4-like protein
2296,Tb927.7.1670,326800.0,319120.0,316110.0,324240.0,340420.0,301230.0,Eukaryotic translation initiation factor 4E type 6
2297,Tb927.11.810,467820.0,455200.0,451680.0,459840.0,481990.0,437530.0,"hypothetical protein, conserved"
2298,Tb927.3.2200,278440.0,265930.0,277790.0,268910.0,298160.0,263560.0,"TPR repeat, putative"
2299,Tb927.9.9710,154740.0,159500.0,161810.0,143020.0,147130.0,140320.0,"Histidine phosphatase superfamily (branch 1), putative"
2300,Tb927.3.3900,830840.0,809960.0,799530.0,742570.0,774610.0,697560.0,"carnitine O-palmitoyltransferase II, putative"
2301,Tb927.9.2020,129390.0,123920.0,124600.0,125570.0,131710.0,121860.0,"60S ribosomal protein L38, putative"
2302,Tb927.8.5910,42961.0,38632.0,43600.0,34489.0,39098.0,36806.0,hypothetical protein
2303,Tb927.11.6530,519300.0,519930.0,509590.0,463810.0,498940.0,443720.0,"hypothetical protein, conserved"
2304,Tb927.8.1110,661690.0,646140.0,651540.0,648770.0,688070.0,629020.0,"40S ribosomal protein S9, putative"
2305,Tb11.v5.0600,107310.0,101340.0,106860.0,97615.0,98166.0,89528.0,"HIT zinc finger, putative"
2306,Tb927.11.2970,117490.0,116710.0,119150.0,107430.0,111220.0,101700.0,"hypothetical protein, conserved"
2307,Tb927.11.14370,51425.0,52579.0,55677.0,48326.0,49143.0,45953.0,Microtubule-associated protein 103 kDa
2308,Tb927.4.4490,1309000.0,1313900.0,1291400.0,1313500.0,1353100.0,1261200.0,multidrug resistance protein E
2309,Tb927.10.3920,383430.0,385040.0,373450.0,341110.0,356170.0,334820.0,"hypothetical protein, conserved"
2310,Tb927.9.14040,86989.0,86052.0,87329.0,76058.0,79871.0,78779.0,"short-chain dehydrogenase, putative"
2311,Tb927.7.3500,535740.0,529780.0,533170.0,531960.0,554240.0,516820.0,Prostaglandin E synthase
2312,Tb927.4.3820,151590.0,150480.0,140190.0,125860.0,145640.0,125490.0,"hypothetical protein, conserved"
2313,Tb927.7.1680,94618.0,97484.0,101180.0,98771.0,100850.0,95199.0,"Uncharacterised conserved protein (DUF2305), putative"
2314,Tb927.5.2820,396390.0,399340.0,401160.0,397010.0,419990.0,383620.0,"Serine/threonine-protein kinase NEK6, putative"
2315,Tb927.7.1600,110430.0,111020.0,109830.0,100900.0,99290.0,98028.0,"C-1-tetrahydrofolate synthase, cytoplasmic, putative"
2316,Tb927.4.1170,219760.0,230430.0,218650.0,203330.0,204440.0,193700.0,"ankyrin, putative"
2317,Tb927.11.10100,53358.0,55281.0,50149.0,55111.0,53408.0,52909.0,"hypothetical protein, conserved"
2318,Tb11.v5.0715,80368.0,81299.0,76361.0,82799.0,81484.0,75292.0,"hypothetical protein, conserved"
2319,Tb927.5.1630,203750.0,210280.0,194780.0,202130.0,210950.0,200790.0,"hypothetical protein, conserved"
2320,Tb927.7.1120,55039.0,54283.0,51131.0,54042.0,53718.0,56601.0,"trypanothione/tryparedoxin dependent peroxidase 1, cytosolic"
2321,Tb927.11.3570,2628000.0,2615300.0,2570900.0,2602400.0,2733200.0,2500200.0,"metallo-peptidase, Clan MA(E) Family M1"
2322,Tb09.v4.0107,19566.0,17636.0,16128.0,15526.0,16810.0,14773.0,"expression site-associated gene 5 (ESAG5) protein, putative"
2323,Tb927.10.13860,428530.0,419320.0,429060.0,379160.0,412640.0,362340.0,GPI-anchor transamidase subunit 8 (GPI8)
2324,Tb927.6.3120,540750.0,527250.0,533330.0,533810.0,573380.0,503170.0,"chaperone protein DnaJ, putative"
2325,Tb927.5.1150,396120.0,403210.0,385070.0,356840.0,366770.0,345070.0,RNA helicase Prp43
2326,Tb927.8.5510,469620.0,467260.0,460010.0,469290.0,492410.0,439470.0,"apurinic/apyrimidinic endonuclease, putative"
2327,Tb927.10.5340,1129500.0,1079600.0,1066300.0,1087500.0,1141100.0,1058500.0,"40S ribosomal protein S18, putative"
2328,Tb927.7.5050,390360.0,382930.0,384860.0,347950.0,366980.0,336710.0,"hypothetical protein, conserved"
2329,Tb927.4.360,454960.0,445100.0,453460.0,455970.0,467170.0,433850.0,"1,2-Dihydroxy-3-keto-5-methylthiopentene dioxygenase, putative"
2330,Tb927.5.2540,167910.0,166080.0,167200.0,164810.0,176640.0,161220.0,"Organic solute transport protein 1, putative"
2331,Tb927.10.2690,45007.0,48131.0,47307.0,45641.0,49254.0,46021.0,"Trafficking protein Mon1, putative"
2332,Tb927.5.3160,63416.0,62193.0,64036.0,55564.0,60782.0,55362.0,"CMGC/CLK family protein kinase, putative"
2333,Tb927.9.12360,678730.0,651560.0,658820.0,656910.0,703140.0,637350.0,"RNA-binding protein, putative"
2334,Tb927.11.10620,231470.0,229430.0,228270.0,230940.0,236770.0,223360.0,"hypothetical protein, conserved"
2335,Tb927.10.5590,43561.0,41661.0,41968.0,35985.0,40771.0,37209.0,"protein phosphatase 2C, putative"
2336,Tb927.9.12490,51861.0,50885.0,52199.0,46545.0,48922.0,45202.0,"hypothetical protein, conserved"
2337,Tb927.6.1290,746530.0,739860.0,741810.0,748800.0,771260.0,713350.0,"hypothetical protein, conserved"
2338,Tb927.11.10560,778380.0,745820.0,751030.0,754400.0,811410.0,720710.0,eukaryotic translation initiation factor 4 gamma 4
2339,Tb927.11.15870,381240.0,381620.0,372550.0,345140.0,362820.0,323710.0,"hypothetical protein, conserved"
2340,Tb927.7.6730,156610.0,155730.0,157860.0,139300.0,147270.0,140080.0,"hypothetical protein, conserved"
2341,Tb927.11.16580,11270.0,11404.0,13558.0,11890.0,11581.0,12903.0,"hypothetical protein, conserved"
2342,Tb927.10.12430,475080.0,483810.0,487440.0,435490.0,456740.0,420730.0,"Noc2p family, putative"
2343,Tb927.3.2430,231040.0,229680.0,226650.0,228470.0,236270.0,224930.0,"Alsin, putative"
2344,Tb927.9.7000,302490.0,303890.0,298510.0,302510.0,317890.0,286840.0,"methyltransferase domain containing protein, putative"
2345,Tb927.11.1420,781210.0,759660.0,776840.0,768200.0,811790.0,744050.0,"hypothetical protein, conserved"
2346,Tb927.9.1880,382460.0,370120.0,378790.0,369340.0,394800.0,370530.0,"WD domain, G-beta repeat, putative"
2347,Tb927.8.3630,183420.0,183120.0,184570.0,184530.0,188840.0,179230.0,"folate transporter, putative"
2348,Tb927.11.4340,31870.0,30618.0,32756.0,26861.0,28776.0,29878.0,SUMO-interacting motif-containing protein
2349,Tb927.11.13290,57506.0,56593.0,52693.0,51166.0,50597.0,48084.0,mitochondrial import inner membrane translocase subunit tim17
2350,Tb927.10.14730,525040.0,523700.0,526830.0,524890.0,548800.0,505170.0,"chaperone protein DnaJ, putative"
2351,Tb927.11.11510,156780.0,155750.0,155870.0,159170.0,162890.0,147920.0,hd phosphohydrolase family protein
2352,Tb927.9.3670,23951.0,25379.0,25934.0,22748.0,23398.0,21172.0,"Endonuclease/Exonuclease/phosphatase family, putative"
2353,Tb927.8.860,257060.0,244260.0,242790.0,219480.0,237450.0,215040.0,"hypothetical protein, conserved"
2354,Tb927.11.8830,86210.0,85817.0,85181.0,75141.0,80320.0,76813.0,Enriched in surface-labeled proteome protein 2
2355,Tb927.10.11840,66041.0,68049.0,64893.0,69146.0,64372.0,70446.0,"WD domain, G-beta repeat, putative"
2356,Tb927.10.3390,284000.0,280990.0,279580.0,281610.0,289960.0,275110.0,predicted TLD domain protein
2357,Tb927.9.9630,604160.0,591920.0,595340.0,598090.0,627310.0,570070.0,"TPR repeat/Tetratricopeptide repeat, putative"
2358,Tb927.9.10490,247490.0,249900.0,238070.0,247700.0,253330.0,237420.0,Component of motile flagella 56
2359,Tb927.9.1510,212590.0,217040.0,215090.0,197190.0,199050.0,187330.0,"D-ala D-ala ligase C-terminus/SET domain containing protein, putative"
2360,Tb927.11.14580,387510.0,383730.0,375020.0,381910.0,400550.0,365960.0,Bifunctional Monophosphate RNA Kinase/RNA guanylyltransferase
2361,Tb927.11.2540,711580.0,695820.0,702500.0,720150.0,732670.0,663530.0,"hypothetical protein, conserved"
2362,Tb927.4.4360,164530.0,168810.0,160450.0,148690.0,157380.0,142040.0,"monoglyceride lipase, putative"
2363,Tb927.11.6850,115000.0,110620.0,113540.0,114860.0,117760.0,107390.0,"Optic atrophy 3 protein (OPA3), putative"
2364,Tb927.10.7760,82251.0,80617.0,78710.0,72569.0,75451.0,70687.0,"hypothetical protein, conserved"
2365,Tb927.9.12570,5626500.0,5595900.0,5651100.0,5618300.0,5848600.0,5435900.0,"glycerol kinase, glycosomal"
2366,Tb927.10.9780,558360.0,545290.0,550520.0,485840.0,539700.0,469500.0,"ATP-dependent DEAD/H RNA helicase, putative"
2367,Tb927.5.500,759950.0,756780.0,757350.0,693750.0,714890.0,657640.0,"hypothetical protein, conserved"
2368,Tb927.4.1510,667590.0,662250.0,670960.0,664920.0,700500.0,639900.0,"phospholipid-translocating ATPase, putative"
2369,Tb927.11.14900,448530.0,440760.0,450350.0,408870.0,416960.0,391110.0,coatomer subunit epsilon
2370,Tb927.11.9320,122410.0,111940.0,121840.0,101910.0,114100.0,98229.0,"hypothetical protein, conserved"
2371,Tb927.9.11560,140770.0,132540.0,130940.0,121240.0,128220.0,116250.0,"hypothetical protein, conserved"
2372,Tb927.10.15230,62487.0,63954.0,60536.0,56095.0,58699.0,54303.0,"hypothetical protein, conserved"
2373,Tb927.10.2570,404100.0,393080.0,404420.0,406160.0,415680.0,382910.0,"lysosomal alpha-mannosidase precursor, putative"
2374,Tb927.8.6310,45268.0,46393.0,47388.0,42500.0,42990.0,39920.0,"Presequence translocase-associated motor 18, putative"
2375,Tb927.10.5240,251250.0,247710.0,256210.0,228750.0,238040.0,219100.0,"cAMP binding protein, putative"
2376,Tb927.9.8570,35653.0,36131.0,37189.0,33308.0,35064.0,29133.0,"COPI associated protein, putative"
2377,Tb927.9.1540,5124.8,4142.0,5776.6,4226.3,4259.8,4477.0,"protein phosphatase 2B, putative"
2378,Tb927.11.4820,939720.0,940490.0,938760.0,943960.0,976420.0,904090.0,"60S ribosomal protein L17, putative"
2379,Tb927.2.5870,138910.0,129450.0,129940.0,119640.0,126020.0,114710.0,"hypothetical protein, conserved"
2380,Tb927.11.10230,107320.0,107560.0,108310.0,96611.0,99936.0,96352.0,"RNA polymerase-associated protein CDC73, putative"
2381,Tb927.7.7430,1869400.0,1816200.0,1818600.0,1655700.0,1739200.0,1605600.0,"ATP synthase F1, alpha subunit"
2382,Tb927.1.3270,353070.0,355160.0,359050.0,360280.0,368550.0,341210.0,"hypothetical protein, conserved"
2383,Tb927.11.15070,322630.0,327100.0,322640.0,289100.0,310700.0,284280.0,Basal body protein
2384,Tb927.11.830,98512.0,97737.0,97847.0,85853.0,95954.0,84631.0,"hypothetical protein, conserved"
2385,Tb927.5.4010,83000.0,76381.0,82733.0,72437.0,75039.0,71437.0,Enriched in surface-labeled proteome protein 4
2386,Tb927.11.5480,5368.9,5516.2,5327.1,5483.1,6501.1,4709.9,"phosphotransferase, putative"
2387,Tb927.1.4040,121930.0,118090.0,117630.0,121640.0,122250.0,114310.0,"hypothetical protein, conserved"
2388,Tb927.6.4390,996850.0,977180.0,959880.0,985110.0,1014800.0,938480.0,"kinesin, putative"
2389,Tb927.3.3610,257530.0,252720.0,254910.0,255770.0,265270.0,245130.0,"peroxisomal targeting signal 2 receptor, putative"
2390,Tb927.4.2070,1944400.0,1894700.0,1923300.0,1718600.0,1823100.0,1693400.0,"antigenic protein, putative"
2391,Tb927.8.3840,958290.0,901910.0,862700.0,881190.0,1051300.0,852040.0,"hypothetical protein, conserved"
2392,Tb927.2.2390,74913.0,76350.0,72889.0,76173.0,81299.0,67875.0,"hypothetical protein, conserved"
2393,Tb927.9.12160,118040.0,127250.0,122830.0,109120.0,115960.0,108010.0,"hypothetical protein, conserved"
2394,Tb927.11.6080,40168.0,40892.0,37911.0,40212.0,40360.0,39647.0,"hypothetical protein, conserved"
2395,Tb927.11.14070,67467.0,66021.0,71091.0,62877.0,63478.0,58082.0,Repressor of differentiation kinase 1
2396,Tb927.4.3420,144640.0,144130.0,142230.0,134410.0,135970.0,120720.0,wee1-like protein kinase
2397,Tb927.11.16810,747740.0,699890.0,718800.0,717720.0,760210.0,696750.0,"dynein light intermediate chain D1bLIC, putative"
2398,Tb927.11.9260,151240.0,148890.0,150450.0,135980.0,142130.0,131570.0,"hypothetical protein, conserved"
2399,Tb927.10.2410,56068.0,64433.0,65455.0,54818.0,57100.0,47825.0,"MSP-C, putative"
2400,Tb10.v4.0218,100760.0,104590.0,105910.0,90226.0,101100.0,91832.0,"expression site-associated gene 3 (ESAG3) protein, putative"
2401,Tb927.8.1150,306580.0,311770.0,306390.0,312020.0,313340.0,303200.0,kinetoplastid kinetochore protein 9
2402,Tb927.9.11810,24478.0,27725.0,65567.0,24516.0,24969.0,22173.0,"membrane transporter protein, putative"
2403,Tb927.10.2010,5383900.0,5311000.0,5438200.0,5360000.0,5648600.0,5156400.0,hexokinase
2404,Tb927.9.11800,50963.0,50313.0,49850.0,44351.0,48833.0,43936.0,"MATE efflux family protein, putative"
2405,Tb927.5.1370,2079.3,1674.8,2308.7,1005.6,1789.6,1458.7,"peptidyl-prolyl cis-trans isomerase, putative"
2406,Tb927.11.10930,75296.0,72138.0,77634.0,68578.0,69208.0,66621.0,tubulin delta chain
2407,Tb927.7.3000,625000.0,616770.0,615750.0,554140.0,589260.0,544930.0,"kinesin, putative"
2408,Tb927.11.8060,742890.0,738110.0,751600.0,755350.0,773370.0,709750.0,"SNARE associated Golgi protein, putative"
2409,Tb927.9.6040,298250.0,302040.0,315370.0,305240.0,320790.0,292480.0,"E1-like ubiquitin-activating enzyme, putative"
2410,Tb927.4.1970,270370.0,274750.0,287940.0,282570.0,289820.0,264970.0,"Domain of unknown function DUF21, putative"
2411,Tb927.11.5850,424310.0,419690.0,423830.0,430800.0,438700.0,401530.0,"RNA-binding protein 38, putative"
2412,Tb927.11.1890,861030.0,854100.0,850310.0,859120.0,878880.0,831710.0,"Serine-threonine kinase receptor-associated protein, putative"
2413,Tb927.5.590,382070.0,382550.0,379810.0,379220.0,404250.0,362810.0,"protein phosphatase 1, regulatory subunit, putative"
2414,Tb927.7.4250,207150.0,200800.0,200180.0,202900.0,212050.0,194030.0,"hypothetical protein, conserved"
2415,Tb927.10.8820,454800.0,441140.0,450330.0,405100.0,421930.0,397310.0,"hook complex protein, conserved"
2416,Tb927.7.3350,25294.0,29228.0,25332.0,21955.0,25040.0,23648.0,"palmitoyl acyltransferase 11, putative"
2417,Tb927.11.250,156590.0,155250.0,152760.0,145820.0,143850.0,131840.0,"ubiquitin carboxyl-terminal hydrolase, putative"
2418,Tb927.8.5850,35848.0,33597.0,38402.0,32455.0,32093.0,33414.0,"hypothetical protein, conserved"
2419,Tb927.10.11200,23416.0,24002.0,22614.0,21328.0,20936.0,20511.0,"hypothetical protein, conserved"
2420,Tb927.6.1430,499040.0,492350.0,493370.0,500380.0,519280.0,467760.0,"hypothetical protein, conserved"
2421,Tb427.BES10.2,138780.0,135850.0,133880.0,122800.0,133160.0,115120.0,none
2422,Tb927.10.3030,306650.0,300110.0,304730.0,300640.0,324750.0,289100.0,proteasome regulatory non-ATPase subunit 11
2423,Tb927.10.15510,49457.0,51621.0,47035.0,52405.0,49569.0,48006.0,"hypothetical protein, conserved"
2424,Tb927.2.3780,817840.0,797460.0,769440.0,785460.0,844510.0,760950.0,"translation initiation factor IF-2, putative"
2425,Tb927.11.16920,57895.0,55913.0,57180.0,51901.0,52516.0,50873.0,VSG exclusion protein 1
2426,Tb927.2.3030,1251000.0,1219700.0,1219000.0,1223400.0,1276100.0,1193900.0,"ATP-dependent Clp protease subunit, heat shock protein 78 (HSP78), putative"
2427,Tb927.2.510,666360.0,630740.0,646780.0,656750.0,675560.0,614580.0,"retrotransposon hot spot protein 4 (RHS4), putative"
2428,Tb927.1.4700,21170.0,22019.0,21144.0,21091.0,23022.0,20310.0,"hypothetical protein, conserved"
2429,Tb927.11.3160,239800.0,240030.0,239830.0,235700.0,250590.0,233850.0,"hypothetical protein, conserved"
2430,Tb927.7.6930,428690.0,433740.0,416060.0,436700.0,430540.0,417780.0,"ATPase, putative"
2431,Tb927.11.5130,107150.0,108030.0,110830.0,98049.0,103360.0,95088.0,"hypothetical protein, conserved"
2432,Tb927.9.10770,3471600.0,3398600.0,3366700.0,3402800.0,3527300.0,3318400.0,polyadenylate-binding protein 2
2433,Tb927.7.1400,164940.0,171140.0,176180.0,152590.0,164900.0,146820.0,Tripartite Attachment Complex Protein 60
2434,Tb927.8.5490,337580.0,337920.0,338780.0,307380.0,312170.0,300740.0,"Nucleolar protein,Nop52, putative"
2435,Tb927.11.10490,70035.0,72920.0,70069.0,70750.0,72883.0,70222.0,"hypothetical protein, conserved"
2436,Tb927.7.5660,719530.0,716590.0,697750.0,713260.0,734720.0,689470.0,"Outer dynein arm docking complex protein 2, putative"
2437,Tb927.1.640,430160.0,428520.0,426120.0,394080.0,403480.0,371440.0,BRCA2
2438,Tb927.4.2630,729240.0,707960.0,724330.0,650690.0,689430.0,626370.0,"ATP-dependent DEAD/H RNA helicase, putative"
2439,Tb927.11.3170,34524.0,35134.0,34445.0,33022.0,36383.0,35353.0,"Der1-like family, putative"
2440,Tb927.6.2360,908970.0,891150.0,877960.0,894360.0,921720.0,864870.0,"adenosine kinase, putative"
2441,Tb927.11.11290,815080.0,819490.0,808030.0,814120.0,853020.0,776990.0,"heat shock protein 70, putative"
2442,Tb927.11.6890,61015.0,54189.0,53727.0,43698.0,55179.0,46476.0,DNA repair and recombination helicase protein PIF1
2443,Tb927.11.16860,261660.0,266610.0,257080.0,234330.0,241270.0,233280.0,Guide RNA binding complex protein 3
2444,Tb927.4.1290,134840.0,126700.0,126680.0,127640.0,137350.0,124930.0,"hypothetical protein, conserved"
2445,Tb927.10.15540,375490.0,387560.0,369510.0,386270.0,385430.0,365770.0,predicted VPS53-like domain protein
2446,Tb927.5.1560,397120.0,396970.0,390380.0,357400.0,375700.0,345230.0,"ATP-dependent DEAD/H RNA helicase, putative"
2447,Tb927.11.3070,284140.0,294940.0,287260.0,261880.0,268360.0,254710.0,"ribosome assembly protein RRB1, putative"
2448,Tb927.9.6320,218230.0,214630.0,213000.0,198990.0,201040.0,187540.0,"hypothetical protein, conserved"
2449,Tb927.3.5490,1199100.0,1200400.0,1170500.0,1200900.0,1234500.0,1139300.0,Putative intraflagellar transport protein B2
2450,Tb927.11.4500,453190.0,451870.0,453310.0,457790.0,478940.0,424710.0,"hypothetical protein, conserved"
2451,Tb927.3.1420,231990.0,236640.0,236640.0,209030.0,228280.0,205350.0,"hypothetical protein, conserved"
2452,Tb927.4.800,585380.0,594130.0,598050.0,590600.0,622090.0,567330.0,"target of rapamycin kinase 3, putative"
2453,Tb927.7.910,355770.0,349370.0,350050.0,315890.0,337220.0,307880.0,"hypothetical protein, conserved"
2454,Tb927.6.1230,60092.0,61569.0,60737.0,59882.0,63960.0,58612.0,kinetoplastid-specific phospho-protein phosphatase
2455,Tb927.9.12800,525710.0,519580.0,523990.0,473900.0,487750.0,465340.0,"hypothetical protein, conserved"
2456,Tb927.11.12050,324990.0,327400.0,316550.0,327350.0,338780.0,303880.0,"hypothetical protein, conserved"
2457,Tb927.3.4250,124640.0,123140.0,123630.0,111190.0,120070.0,106900.0,"hypothetical protein, conserved"
2458,Tb927.11.1290,211090.0,211590.0,213460.0,194640.0,199590.0,184870.0,"hypothetical protein, conserved"
2459,Tb927.7.3700,167260.0,164140.0,167260.0,146460.0,157830.0,148800.0,"hypothetical protein, conserved"
2460,Tb927.11.9480,149330.0,143290.0,147210.0,144500.0,159340.0,138950.0,"tubulin binding cofactor c, putative"
2461,Tb927.11.7080,1070800.0,1032400.0,1075700.0,1041800.0,1139900.0,1012700.0,acidocalcisomal pyrophosphatase
2462,Tb927.11.7216,73015.0,73257.0,74311.0,68049.0,67669.0,64470.0,"origin recognition complex subunit 1 (ORC1), putative"
2463,Tb927.4.790,211900.0,206030.0,200290.0,186620.0,187870.0,183340.0,"hypothetical protein, conserved"
2464,Tb927.9.14470,960670.0,957990.0,946200.0,966820.0,984680.0,916710.0,"ubiquitin carboxyl-terminal hydrolase, putative"
2465,Tb927.5.1080,146250.0,144730.0,148400.0,147810.0,153510.0,138770.0,"RNA-binding protein, putative"
2466,Tb927.1.4280,660610.0,651820.0,660330.0,657850.0,685910.0,629260.0,"hypothetical protein, conserved"
2467,Tb927.2.4090,220980.0,217090.0,216130.0,222390.0,228150.0,204440.0,"signal recognition particle receptor beta subunit, putative"
2468,Tb927.11.16170,23871.0,21687.0,24609.0,21704.0,21669.0,19027.0,"hypothetical protein, conserved"
2469,Tb927.2.470,610130.0,609540.0,615140.0,611010.0,642660.0,582510.0,"retrotransposon hot spot protein 4 (RHS4), putative"
2470,Tb927.8.7050,49068.0,47100.0,45912.0,46983.0,52028.0,43954.0,"mu-adaptin 4, putative"
2471,Tb927.8.2540,1343300.0,1275200.0,1287300.0,1178000.0,1239000.0,1134100.0,3-ketoacyl-CoA thiolase
2472,Tb927.9.9020,397660.0,389280.0,402170.0,388120.0,416910.0,384860.0,"ribosome-interacting GTPase 2, putative"
2473,Tb927.3.1110,510980.0,511260.0,520800.0,504930.0,534270.0,503410.0,Putative intraflagellar transport protein A1
2474,Tb927.11.12860,84368.0,85240.0,84844.0,78968.0,80934.0,70921.0,"cAMP response protein, putative"
2475,Tb927.1.2600,210010.0,209760.0,201830.0,197730.0,227290.0,200100.0,pumilio/PUF RNA binding protein 9
2476,Tb927.9.15170,1574400.0,1539800.0,1535300.0,1562300.0,1585900.0,1501500.0,"60S ribosomal protein L5, putative"
2477,Tb927.7.3920,380790.0,386510.0,375070.0,341980.0,361740.0,335140.0,"hypothetical protein, conserved"
2478,Tb927.3.5460,95062.0,96351.0,99999.0,96219.0,103340.0,92553.0,"RNA-binding protein, putative"
2479,Tb927.9.8240,220450.0,215940.0,215060.0,215260.0,227370.0,208770.0,"hypothetical protein, conserved"
2480,Tb927.7.3890,240940.0,241060.0,244420.0,222740.0,228530.0,210350.0,"hypothetical protein, conserved"
2481,Tb927.10.14560,332490.0,324280.0,317820.0,328050.0,330890.0,316460.0,"TPR repeat, putative"
2482,Tb927.11.7060,43261.0,40959.0,40878.0,41895.0,44124.0,39239.0,acidocalcisomal pyrophosphatase
2483,Tb927.10.8640,458010.0,456220.0,454720.0,454170.0,476670.0,437740.0,"Galactose oxidase, central domain containing protein, putative"
2484,Tb927.5.2160,73156.0,68061.0,73401.0,71304.0,73977.0,69603.0,conserved protein
2485,Tb427.BES10.5,21656.0,22537.0,21320.0,22750.0,22664.0,20428.0,none
2486,Tb927.3.1500,152640.0,148240.0,147490.0,133740.0,145040.0,129000.0,"variant surface glycoprotein (VSG)-related, putative"
2487,Tb927.10.7490,229510.0,226590.0,233680.0,227440.0,235390.0,226380.0,"cullin 2, putative"
2488,Tb927.8.3350,235920.0,237190.0,229940.0,210410.0,224600.0,205310.0,"DNA polymerase theta (helicase domain only), putative"
2489,Tb927.10.11210,237620.0,233150.0,237920.0,242140.0,240670.0,226370.0,"hypothetical protein, conserved"
2490,Tb927.4.2970,43668.0,42336.0,45887.0,45546.0,49459.0,39895.0,"chaperone protein DnaJ, putative"
2491,Tb927.8.3690,657770.0,638080.0,654620.0,581920.0,619130.0,575900.0,"isocitrate dehydrogenase [NADP], mitochondrial precursor, putative"
2492,Tb927.7.5460,157690.0,157990.0,151160.0,138050.0,148860.0,136740.0,exosome-associated protein 3
2493,Tb927.11.4840,167640.0,170940.0,172860.0,157920.0,158120.0,147060.0,"hypothetical protein, conserved"
2494,Tb927.5.4600,123480.0,122350.0,123490.0,111680.0,116100.0,108920.0,"expression site-associated gene 3 (ESAG3) protein, putative"
2495,Tb927.9.11640,222820.0,220200.0,218210.0,220030.0,231590.0,209350.0,"hypothetical protein, conserved"
2496,Tb927.9.9210,141640.0,143870.0,138350.0,140270.0,146160.0,137930.0,"60S ribosomal protein L37, putative"
2497,Tb927.2.4850,264630.0,256180.0,247320.0,256610.0,260510.0,253900.0,"Phosducin, putative"
2498,Tb927.1.1630,125100.0,123530.0,122100.0,130390.0,125700.0,115950.0,transcription elongation factor 1 homolog
2499,Tb927.11.9810,74850.0,71445.0,67268.0,63990.0,64501.0,62580.0,"NUDIX hydrolase 3, putative"
2500,Tb927.5.930,866110.0,863410.0,855950.0,873030.0,895530.0,817370.0,NADH-dependent fumarate reductase
2501,Tb927.11.1050,164290.0,163170.0,163120.0,146750.0,160990.0,138280.0,"ribosome production factor 1, putative"
2502,Tb927.8.7970,636580.0,618980.0,612940.0,626410.0,640160.0,600890.0,hypothetical protein
2503,Tb927.10.9450,198970.0,191220.0,190500.0,197380.0,194640.0,188880.0,"invariant surface glycoprotein, putative"
2504,Tb927.11.10000,60228.0,58521.0,62674.0,55483.0,56515.0,53087.0,"Charged multivesicular body protein 3, putative"
2505,Tb927.6.3650,529700.0,537040.0,520200.0,533030.0,542620.0,513440.0,"ADP-ribosylation factor-like protein 3C, putative"
2506,Tb927.11.15140,1206300.0,1210400.0,1200900.0,1222500.0,1240400.0,1156600.0,"bilobe region protein, putative"
2507,Tb927.11.13150,17248.0,17547.0,16347.0,16215.0,18432.0,16849.0,"UEV domain/Zinc finger, C3HC4 type (RING finger), putative"
2508,Tb927.11.8230,562720.0,547710.0,554480.0,557610.0,584360.0,523440.0,"hypothetical protein, conserved"
2509,Tb927.9.13240,238370.0,246120.0,236490.0,244930.0,245000.0,233090.0,"hypothetical protein, conserved"
2510,Tb927.8.6770,211600.0,213820.0,215380.0,193310.0,202340.0,188820.0,"WD domain, G-beta repeat, putative"
2511,Tb927.8.1840,929450.0,915140.0,926540.0,915570.0,968490.0,885780.0,"Sec7 domain containing protein, putative"
2512,Tb927.9.2110,68103.0,70351.0,70243.0,63101.0,68017.0,58679.0,"hypothetical protein, conserved"
2513,Tb927.10.5790,529700.0,527860.0,532180.0,524940.0,555120.0,508760.0,"hypothetical protein, conserved"
2514,Tb927.4.1850,832020.0,824920.0,825810.0,829480.0,859670.0,791270.0,"hypothetical protein, conserved"
2515,Tb927.7.2690,10620.0,12111.0,11447.0,9386.7,12032.0,9687.6,"hypothetical protein, conserved"
2516,Tb927.1.710,156920.0,142020.0,142410.0,131410.0,131670.0,131890.0,phosphoglycerate kinase
2517,Tb927.11.7110,52988.0,57689.0,52218.0,49166.0,49917.0,47018.0,"myotubularin-associated protein, putative"
2518,Tb927.10.7480,96025.0,98478.0,99345.0,95902.0,105500.0,92843.0,"hypothetical protein, conserved"
2519,Tb927.4.550,155670.0,154180.0,156700.0,154730.0,164300.0,147590.0,"Zinc knuckle, putative"
2520,Tb927.10.9850,40402.0,41615.0,40032.0,41687.0,41981.0,38657.0,"amino acid transporter, putative"
2521,Tb927.7.450,287260.0,285620.0,275600.0,278710.0,295730.0,274190.0,"Golgi complex component 7 (COG7), putative"
2522,Tb927.5.1770,11366.0,11263.0,10457.0,9887.4,9507.3,9822.9,"RNA pseudouridylate synthase, putative"
2523,Tb927.9.1940,31603.0,31123.0,31810.0,27358.0,27581.0,29661.0,"hypothetical protein, conserved"
2524,Tb927.10.1740,218720.0,210560.0,217670.0,213960.0,225410.0,207470.0,"hypothetical protein, conserved"
2525,Tb927.9.12140,29394.0,31857.0,30099.0,32453.0,32562.0,27726.0,mitochondrial carrier protein
